source,target,rel_type,type,owner_cust_id
akirakhan@harbor.example,dev_3c6aa2a815,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001551
akirakhan@harbor.example,dev_1eaa2359fa,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001551
CUST_PREMIUM_001552,turner.zoe@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001552
CUST_PREMIUM_001552,+1 (305) 342-4369,PRIMARY_PHONE,phone,CUST_PREMIUM_001552
CUST_PREMIUM_001552,1525,ISSUED_CARD,card_last4,CUST_PREMIUM_001552
turner.zoe@example.com,ck_b276ebd6f5,SESSION_COOKIE,cookie,CUST_PREMIUM_001552
turner.zoe@example.com,dev_3c8d8c1b62,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001552
CUST_PREMIUM_001553,kabir.fernandez67@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001553
CUST_PREMIUM_001553,+1 (206) 390-2288,PRIMARY_PHONE,phone,CUST_PREMIUM_001553
CUST_PREMIUM_001553,7150,ISSUED_CARD,card_last4,CUST_PREMIUM_001553
kabir.fernandez67@atlasmail.net,ck_30f6416fc1,SESSION_COOKIE,cookie,CUST_PREMIUM_001553
kabir.fernandez67@atlasmail.net,dev_94b8f56dd2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001553
kabir.fernandez67@atlasmail.net,dev_shared_2967dfed7,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001553
CUST_PREMIUM_001554,m.hernandez@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001554
CUST_PREMIUM_001554,+1 (214) 405-0207,PRIMARY_PHONE,phone,CUST_PREMIUM_001554
CUST_PREMIUM_001554,8431,ISSUED_CARD,card_last4,CUST_PREMIUM_001554
m.hernandez@example.com,ck_ebe4041725,SESSION_COOKIE,cookie,CUST_PREMIUM_001554
m.hernandez@example.com,ck_d6b92bd520,SESSION_COOKIE,cookie,CUST_PREMIUM_001554
m.hernandez@example.com,dev_317a1ffdf6,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001554
m.hernandez@example.com,dev_6c05924d71,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001554
CUST_PREMIUM_001555,d.rossi@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001555
CUST_PREMIUM_001555,+1 (214) 442-8126,PRIMARY_PHONE,phone,CUST_PREMIUM_001555
CUST_PREMIUM_001555,3348,ISSUED_CARD,card_last4,CUST_PREMIUM_001555
d.rossi@atlasmail.net,ck_dac932eb85,SESSION_COOKIE,cookie,CUST_PREMIUM_001555
d.rossi@atlasmail.net,dev_4b5f687132,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001555
CUST_PREMIUM_001556,samuel.hernandez70@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001556
CUST_PREMIUM_001556,+1 (718) 589-6045,PRIMARY_PHONE,phone,CUST_PREMIUM_001556
CUST_PREMIUM_001556,9239,ISSUED_CARD,card_last4,CUST_PREMIUM_001556
samuel.hernandez70@example.com,ck_f47953d4da,SESSION_COOKIE,cookie,CUST_PREMIUM_001556
samuel.hernandez70@example.com,ck_99d169f91e,SESSION_COOKIE,cookie,CUST_PREMIUM_001556
samuel.hernandez70@example.com,dev_b85e7a6773,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001556
CUST_PREMIUM_001557,ananyagarcia@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001557
CUST_PREMIUM_001557,+1 (212) 472-3964,PRIMARY_PHONE,phone,CUST_PREMIUM_001557
CUST_PREMIUM_001557,0096,ISSUED_CARD,card_last4,CUST_PREMIUM_001557
ananyagarcia@harbor.example,ck_f8229d1398,SESSION_COOKIE,cookie,CUST_PREMIUM_001557
ananyagarcia@harbor.example,ck_9b0b72ddb8,SESSION_COOKIE,cookie,CUST_PREMIUM_001557
ananyagarcia@harbor.example,dev_26ed445184,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001557
CUST_PREMIUM_001558,m.ahmed@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001558
CUST_PREMIUM_001558,+1 (415) 542-1883,PRIMARY_PHONE,phone,CUST_PREMIUM_001558
CUST_PREMIUM_001558,0140,ISSUED_CARD,card_last4,CUST_PREMIUM_001558
m.ahmed@example.com,ck_7dddca5b55,SESSION_COOKIE,cookie,CUST_PREMIUM_001558
m.ahmed@example.com,ck_755003b60f,SESSION_COOKIE,cookie,CUST_PREMIUM_001558
m.ahmed@example.com,dev_67d9b54aa1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001558
CUST_PREMIUM_001559,aditi.morris73@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001559
CUST_PREMIUM_001559,+1 (415) 579-9802,PRIMARY_PHONE,phone,CUST_PREMIUM_001559
CUST_PREMIUM_001559,0894,ISSUED_CARD,card_last4,CUST_PREMIUM_001559
aditi.morris73@example.com,ck_657841e460,SESSION_COOKIE,cookie,CUST_PREMIUM_001559
aditi.morris73@example.com,ck_9b7d9345a1,SESSION_COOKIE,cookie,CUST_PREMIUM_001559
aditi.morris73@example.com,ck_3275cfdd7d,SESSION_COOKIE,cookie,CUST_PREMIUM_001559
aditi.morris73@example.com,dev_d2d43617c3,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001559
CUST_PREMIUM_001560,islagupta@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001560
CUST_PREMIUM_001560,+1 (416) 704-7721,PRIMARY_PHONE,phone,CUST_PREMIUM_001560
CUST_PREMIUM_001560,7747,ISSUED_CARD,card_last4,CUST_PREMIUM_001560
islagupta@orchardmail.com,ck_052ab02c38,SESSION_COOKIE,cookie,CUST_PREMIUM_001560
islagupta@orchardmail.com,dev_863b5b454b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001560
CUST_PREMIUM_001561,naomi.roy75@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001561
CUST_PREMIUM_001561,+1 (202) 719-5640,PRIMARY_PHONE,phone,CUST_PREMIUM_001561
CUST_PREMIUM_001561,0326,ISSUED_CARD,card_last4,CUST_PREMIUM_001561
naomi.roy75@bluepeak.co,ck_573d4440b0,SESSION_COOKIE,cookie,CUST_PREMIUM_001561
naomi.roy75@bluepeak.co,ck_2fa74a762f,SESSION_COOKIE,cookie,CUST_PREMIUM_001561
naomi.roy75@bluepeak.co,ck_8ef6aaca73,SESSION_COOKIE,cookie,CUST_PREMIUM_001561
naomi.roy75@bluepeak.co,ck_fbe7d3e726,SESSION_COOKIE,cookie,CUST_PREMIUM_001561
naomi.roy75@bluepeak.co,dev_53d9d0a4d2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001561
CUST_PREMIUM_001562,yuki.campbell76@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001562
CUST_PREMIUM_001562,+1 (646) 767-3559,PRIMARY_PHONE,phone,CUST_PREMIUM_001562
CUST_PREMIUM_001562,1262,ISSUED_CARD,card_last4,CUST_PREMIUM_001562
yuki.campbell76@example.com,ck_0d6760228d,SESSION_COOKIE,cookie,CUST_PREMIUM_001562
yuki.campbell76@example.com,dev_62e3c5377e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001562
CUST_PREMIUM_001563,nora.vance77@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001563
CUST_PREMIUM_001563,+1 (404) 782-1478,PRIMARY_PHONE,phone,CUST_PREMIUM_001563
CUST_PREMIUM_001563,4965,ISSUED_CARD,card_last4,CUST_PREMIUM_001563
nora.vance77@capital-demo.org,ck_82edfb54a3,SESSION_COOKIE,cookie,CUST_PREMIUM_001563
nora.vance77@capital-demo.org,ck_94eedc3e9b,SESSION_COOKIE,cookie,CUST_PREMIUM_001563
nora.vance77@capital-demo.org,ck_590005e5a2,SESSION_COOKIE,cookie,CUST_PREMIUM_001563
nora.vance77@capital-demo.org,dev_4ad732fd74,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001563
CUST_PREMIUM_001564,nora.cooper78@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001564
CUST_PREMIUM_001564,+1 (212) 731-9397,PRIMARY_PHONE,phone,CUST_PREMIUM_001564
CUST_PREMIUM_001564,2361,ISSUED_CARD,card_last4,CUST_PREMIUM_001564
nora.cooper78@capital-demo.org,ck_88d0332671,SESSION_COOKIE,cookie,CUST_PREMIUM_001564
nora.cooper78@capital-demo.org,dev_3dfe74c777,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001564
nora.cooper78@capital-demo.org,dev_shared_42fe0a61e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001564
CUST_PREMIUM_001565,p.baker@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001565
CUST_PREMIUM_001565,+1 (617) 845-7316,PRIMARY_PHONE,phone,CUST_PREMIUM_001565
CUST_PREMIUM_001565,7433,ISSUED_CARD,card_last4,CUST_PREMIUM_001565
p.baker@summitmail.net,ck_786010964c,SESSION_COOKIE,cookie,CUST_PREMIUM_001565
p.baker@summitmail.net,dev_6b2d2caf5d,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001565
CUST_PREMIUM_001566,diego.fernandez@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001566
CUST_PREMIUM_001566,+1 (310) 816-5235,PRIMARY_PHONE,phone,CUST_PREMIUM_001566
CUST_PREMIUM_001566,3941,ISSUED_CARD,card_last4,CUST_PREMIUM_001566
diego.fernandez@orchardmail.com,ck_2c6a69f582,SESSION_COOKIE,cookie,CUST_PREMIUM_001566
diego.fernandez@orchardmail.com,dev_a27c9163b3,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001566
CUST_PREMIUM_001567,o.garcia@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001567
CUST_PREMIUM_001567,+1 (416) 263-3154,PRIMARY_PHONE,phone,CUST_PREMIUM_001567
CUST_PREMIUM_001567,7539,ISSUED_CARD,card_last4,CUST_PREMIUM_001567
o.garcia@orchardmail.com,ck_659f3d1e7b,SESSION_COOKIE,cookie,CUST_PREMIUM_001567
o.garcia@orchardmail.com,ck_40e1c5d16c,SESSION_COOKIE,cookie,CUST_PREMIUM_001567
o.garcia@orchardmail.com,dev_9a8bb2e799,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001567
CUST_PREMIUM_001568,a.diaz@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001568
CUST_PREMIUM_001568,+1 (212) 879-1073,PRIMARY_PHONE,phone,CUST_PREMIUM_001568
CUST_PREMIUM_001568,1454,ISSUED_CARD,card_last4,CUST_PREMIUM_001568
a.diaz@atlasmail.net,ck_a829f0ff00,SESSION_COOKIE,cookie,CUST_PREMIUM_001568
a.diaz@atlasmail.net,ck_1053e6e915,SESSION_COOKIE,cookie,CUST_PREMIUM_001568
a.diaz@atlasmail.net,dev_08b3f569cd,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001568
CUST_PREMIUM_001569,murphy.sora@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001569
CUST_PREMIUM_001569,+1 (312) 238-8992,PRIMARY_PHONE,phone,CUST_PREMIUM_001569
CUST_PREMIUM_001569,7158,ISSUED_CARD,card_last4,CUST_PREMIUM_001569
murphy.sora@example.com,ck_ce5734e078,SESSION_COOKIE,cookie,CUST_PREMIUM_001569
murphy.sora@example.com,dev_01a5905af7,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001569
CUST_PREMIUM_001570,dev.hernandez@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001570
CUST_PREMIUM_001570,+1 (310) 264-6911,PRIMARY_PHONE,phone,CUST_PREMIUM_001570
CUST_PREMIUM_001570,4659,ISSUED_CARD,card_last4,CUST_PREMIUM_001570
dev.hernandez@vectorlabs.co,ck_5b64b760da,SESSION_COOKIE,cookie,CUST_PREMIUM_001570
dev.hernandez@vectorlabs.co,dev_4b8a912625,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001570
CUST_PREMIUM_001571,andre.ito85@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001571
CUST_PREMIUM_001571,+1 (202) 389-4830,PRIMARY_PHONE,phone,CUST_PREMIUM_001571
CUST_PREMIUM_001571,3648,ISSUED_CARD,card_last4,CUST_PREMIUM_001571
andre.ito85@northstar.org,ck_e1ea066216,SESSION_COOKIE,cookie,CUST_PREMIUM_001571
andre.ito85@northstar.org,ck_3ef1b1f63b,SESSION_COOKIE,cookie,CUST_PREMIUM_001571
andre.ito85@northstar.org,dev_6cadf62715,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001571
CUST_PREMIUM_001572,banerjee.dev@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001572
CUST_PREMIUM_001572,+1 (718) 481-2749,PRIMARY_PHONE,phone,CUST_PREMIUM_001572
CUST_PREMIUM_001572,8720,ISSUED_CARD,card_last4,CUST_PREMIUM_001572
banerjee.dev@northstar.org,ck_f28576d483,SESSION_COOKIE,cookie,CUST_PREMIUM_001572
banerjee.dev@northstar.org,dev_7fba1f7e22,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001572
CUST_PREMIUM_001573,gupta.zoe@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001573
CUST_PREMIUM_001573,+1 (312) 386-0668,PRIMARY_PHONE,phone,CUST_PREMIUM_001573
CUST_PREMIUM_001573,0052,ISSUED_CARD,card_last4,CUST_PREMIUM_001573
gupta.zoe@vectorlabs.co,ck_850ac0e119,SESSION_COOKIE,cookie,CUST_PREMIUM_001573
gupta.zoe@vectorlabs.co,dev_14ff30889b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001573
CUST_PREMIUM_001574,taylor.nora@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001574
CUST_PREMIUM_001574,+1 (312) 423-8587,PRIMARY_PHONE,phone,CUST_PREMIUM_001574
CUST_PREMIUM_001574,3508,ISSUED_CARD,card_last4,CUST_PREMIUM_001574
taylor.nora@harbor.example,ck_53eaa45a01,SESSION_COOKIE,cookie,CUST_PREMIUM_001574
taylor.nora@harbor.example,ck_541d199966,SESSION_COOKIE,cookie,CUST_PREMIUM_001574
taylor.nora@harbor.example,ck_85a9246fc7,SESSION_COOKIE,cookie,CUST_PREMIUM_001574
taylor.nora@harbor.example,ck_c1aabea910,SESSION_COOKIE,cookie,CUST_PREMIUM_001574
taylor.nora@harbor.example,dev_d7d10353ec,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001574
CUST_PREMIUM_001575,david.kim@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001575
CUST_PREMIUM_001575,+1 (415) 471-6506,PRIMARY_PHONE,phone,CUST_PREMIUM_001575
CUST_PREMIUM_001575,2217,ISSUED_CARD,card_last4,CUST_PREMIUM_001575
david.kim@harbor.example,ck_b3e06d1dca,SESSION_COOKIE,cookie,CUST_PREMIUM_001575
david.kim@harbor.example,dev_4189ecacbc,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001575
CUST_PREMIUM_001576,victoria.evans90@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001576
CUST_PREMIUM_001576,+1 (214) 519-4425,PRIMARY_PHONE,phone,CUST_PREMIUM_001576
CUST_PREMIUM_001576,3461,ISSUED_CARD,card_last4,CUST_PREMIUM_001576
victoria.evans90@example.com,ck_ae0d7d859c,SESSION_COOKIE,cookie,CUST_PREMIUM_001576
victoria.evans90@example.com,dev_8d7eceed2d,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001576
CUST_PREMIUM_001577,soramiller@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001577
CUST_PREMIUM_001577,+1 (646) 622-2344,PRIMARY_PHONE,phone,CUST_PREMIUM_001577
CUST_PREMIUM_001577,3220,ISSUED_CARD,card_last4,CUST_PREMIUM_001577
soramiller@bluepeak.co,ck_8167d91e6a,SESSION_COOKIE,cookie,CUST_PREMIUM_001577
soramiller@bluepeak.co,dev_d5578e1062,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001577
CUST_PREMIUM_001578,hall.eleanor@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001578
CUST_PREMIUM_001578,+1 (310) 560-0263,PRIMARY_PHONE,phone,CUST_PREMIUM_001578
CUST_PREMIUM_001578,9506,ISSUED_CARD,card_last4,CUST_PREMIUM_001578
hall.eleanor@atlasmail.net,ck_553587d1ae,SESSION_COOKIE,cookie,CUST_PREMIUM_001578
hall.eleanor@atlasmail.net,dev_f155a94f15,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001578
CUST_PREMIUM_001579,t.williams@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001579
CUST_PREMIUM_001579,+1 (312) 608-8182,PRIMARY_PHONE,phone,CUST_PREMIUM_001579
CUST_PREMIUM_001579,7803,ISSUED_CARD,card_last4,CUST_PREMIUM_001579
t.williams@example.com,ck_dad83f449e,SESSION_COOKIE,cookie,CUST_PREMIUM_001579
t.williams@example.com,ck_b6572cfcc9,SESSION_COOKIE,cookie,CUST_PREMIUM_001579
t.williams@example.com,ck_89952c0a86,SESSION_COOKIE,cookie,CUST_PREMIUM_001579
t.williams@example.com,ck_3d8d1cf01f,SESSION_COOKIE,cookie,CUST_PREMIUM_001579
t.williams@example.com,dev_a9d467d9b7,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001579
CUST_PREMIUM_001580,priyakumar@atlasmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001580
CUST_PREMIUM_001580,+1 (917) 766-6101,PRIMARY_PHONE,phone,CUST_PREMIUM_001580
CUST_PREMIUM_001580,6752,ISSUED_CARD,card_last4,CUST_PREMIUM_001580
priyakumar@atlasmail.net,ck_46fdfaa992,SESSION_COOKIE,cookie,CUST_PREMIUM_001580
priyakumar@atlasmail.net,dev_c60f7ad3a3,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001580
CUST_PREMIUM_001581,ananya.baker95@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001581
CUST_PREMIUM_001581,+1 (646) 770-4020,PRIMARY_PHONE,phone,CUST_PREMIUM_001581
CUST_PREMIUM_001581,7780,ISSUED_CARD,card_last4,CUST_PREMIUM_001581
ananya.baker95@bluepeak.co,ck_ed14368b70,SESSION_COOKIE,cookie,CUST_PREMIUM_001581
ananya.baker95@bluepeak.co,ck_29778bc5b5,SESSION_COOKIE,cookie,CUST_PREMIUM_001581
ananya.baker95@bluepeak.co,dev_ee1a67c716,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001581
ananya.baker95@bluepeak.co,dev_8b686802f1,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001581
CUST_PREMIUM_001582,walker.naomi@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001582
CUST_PREMIUM_001582,+1 (212) 697-1939,PRIMARY_PHONE,phone,CUST_PREMIUM_001582
CUST_PREMIUM_001582,7940,ISSUED_CARD,card_last4,CUST_PREMIUM_001582
walker.naomi@example.com,ck_276907b914,SESSION_COOKIE,cookie,CUST_PREMIUM_001582
walker.naomi@example.com,ck_15fe5e7011,SESSION_COOKIE,cookie,CUST_PREMIUM_001582
walker.naomi@example.com,ck_0d2b53f098,SESSION_COOKIE,cookie,CUST_PREMIUM_001582
walker.naomi@example.com,dev_1a7383f39a,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001582
walker.naomi@example.com,dev_63bd0ecf95,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001582
walker.naomi@example.com,dev_289966a0de,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001582
CUST_PREMIUM_001583,priya.rossi0@orchardmail.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001583
CUST_PREMIUM_001583,+1 (718) 888-9858,PRIMARY_PHONE,phone,CUST_PREMIUM_001583
CUST_PREMIUM_001583,1924,ISSUED_CARD,card_last4,CUST_PREMIUM_001583
priya.rossi0@orchardmail.com,ck_5d8d2c0be1,SESSION_COOKIE,cookie,CUST_PREMIUM_001583
priya.rossi0@orchardmail.com,ck_f06dff5675,SESSION_COOKIE,cookie,CUST_PREMIUM_001583
priya.rossi0@orchardmail.com,ck_acd306fcf8,SESSION_COOKIE,cookie,CUST_PREMIUM_001583
priya.rossi0@orchardmail.com,dev_3e01f9cd61,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001583
CUST_PREMIUM_001584,s.khan@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001584
CUST_PREMIUM_001584,+1 (650) 203-7777,PRIMARY_PHONE,phone,CUST_PREMIUM_001584
CUST_PREMIUM_001584,5319,ISSUED_CARD,card_last4,CUST_PREMIUM_001584
s.khan@bluepeak.co,ck_d3db7730e3,SESSION_COOKIE,cookie,CUST_PREMIUM_001584
s.khan@bluepeak.co,ck_d4aabfedea,SESSION_COOKIE,cookie,CUST_PREMIUM_001584
s.khan@bluepeak.co,dev_6b32877b72,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001584
s.khan@bluepeak.co,dev_8f603e5333,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001584
CUST_PREMIUM_001585,lucas.nguyen@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001585
CUST_PREMIUM_001585,+1 (206) 874-5696,PRIMARY_PHONE,phone,CUST_PREMIUM_001585
CUST_PREMIUM_001585,6064,ISSUED_CARD,card_last4,CUST_PREMIUM_001585
lucas.nguyen@capital-demo.org,ck_10d8a86ebc,SESSION_COOKIE,cookie,CUST_PREMIUM_001585
lucas.nguyen@capital-demo.org,ck_6e08d0a87e,SESSION_COOKIE,cookie,CUST_PREMIUM_001585
lucas.nguyen@capital-demo.org,dev_52fab5b5ee,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001585
CUST_PREMIUM_001586,ravi.patel@example.com,PRIMARY_EMAIL,email,CUST_PREMIUM_001586
CUST_PREMIUM_001586,+1 (310) 856-3615,PRIMARY_PHONE,phone,CUST_PREMIUM_001586
CUST_PREMIUM_001586,7935,ISSUED_CARD,card_last4,CUST_PREMIUM_001586
ravi.patel@example.com,ck_ac551a5d0e,SESSION_COOKIE,cookie,CUST_PREMIUM_001586
ravi.patel@example.com,ck_ac45e286d5,SESSION_COOKIE,cookie,CUST_PREMIUM_001586
ravi.patel@example.com,dev_21f1bb5efa,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001586
CUST_PREMIUM_001587,kapoor.isabella@summitmail.net,PRIMARY_EMAIL,email,CUST_PREMIUM_001587
CUST_PREMIUM_001587,+1 (416) 303-1534,PRIMARY_PHONE,phone,CUST_PREMIUM_001587
CUST_PREMIUM_001587,8826,ISSUED_CARD,card_last4,CUST_PREMIUM_001587
kapoor.isabella@summitmail.net,ck_bc0b31659a,SESSION_COOKIE,cookie,CUST_PREMIUM_001587
kapoor.isabella@summitmail.net,ck_1540c09e2b,SESSION_COOKIE,cookie,CUST_PREMIUM_001587
kapoor.isabella@summitmail.net,ck_8906c71b39,SESSION_COOKIE,cookie,CUST_PREMIUM_001587
kapoor.isabella@summitmail.net,dev_6647ac7f81,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001587
CUST_PREMIUM_001588,s.miller@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001588
CUST_PREMIUM_001588,+1 (214) 263-9453,PRIMARY_PHONE,phone,CUST_PREMIUM_001588
CUST_PREMIUM_001588,1535,ISSUED_CARD,card_last4,CUST_PREMIUM_001588
s.miller@northstar.org,ck_84c2495937,SESSION_COOKIE,cookie,CUST_PREMIUM_001588
s.miller@northstar.org,dev_950329b96b,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001588
CUST_PREMIUM_001589,anderson.rei@northstar.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001589
CUST_PREMIUM_001589,+1 (469) 421-7372,PRIMARY_PHONE,phone,CUST_PREMIUM_001589
CUST_PREMIUM_001589,8818,ISSUED_CARD,card_last4,CUST_PREMIUM_001589
anderson.rei@northstar.org,ck_95c60d72b5,SESSION_COOKIE,cookie,CUST_PREMIUM_001589
anderson.rei@northstar.org,ck_7f521ec84c,SESSION_COOKIE,cookie,CUST_PREMIUM_001589
anderson.rei@northstar.org,dev_bc8eedfb45,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001589
anderson.rei@northstar.org,dev_0d8c426e0f,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001589
CUST_PREMIUM_001590,avery.wilson@harbor.example,PRIMARY_EMAIL,email,CUST_PREMIUM_001590
CUST_PREMIUM_001590,+1 (202) 392-5291,PRIMARY_PHONE,phone,CUST_PREMIUM_001590
CUST_PREMIUM_001590,9834,ISSUED_CARD,card_last4,CUST_PREMIUM_001590
avery.wilson@harbor.example,ck_3e87e8fe19,SESSION_COOKIE,cookie,CUST_PREMIUM_001590
avery.wilson@harbor.example,ck_bfc121f852,SESSION_COOKIE,cookie,CUST_PREMIUM_001590
avery.wilson@harbor.example,dev_caa60e363e,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001590
CUST_PREMIUM_001591,rivera.noah@vectorlabs.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001591
CUST_PREMIUM_001591,+1 (305) 385-3210,PRIMARY_PHONE,phone,CUST_PREMIUM_001591
CUST_PREMIUM_001591,8637,ISSUED_CARD,card_last4,CUST_PREMIUM_001591
rivera.noah@vectorlabs.co,ck_a895abe0de,SESSION_COOKIE,cookie,CUST_PREMIUM_001591
rivera.noah@vectorlabs.co,ck_96c11ba640,SESSION_COOKIE,cookie,CUST_PREMIUM_001591
rivera.noah@vectorlabs.co,dev_5b8a972555,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001591
CUST_PREMIUM_001592,lucaskhan@bluepeak.co,PRIMARY_EMAIL,email,CUST_PREMIUM_001592
CUST_PREMIUM_001592,+1 (404) 455-1129,PRIMARY_PHONE,phone,CUST_PREMIUM_001592
CUST_PREMIUM_001592,3020,ISSUED_CARD,card_last4,CUST_PREMIUM_001592
lucaskhan@bluepeak.co,ck_7f1e0d7430,SESSION_COOKIE,cookie,CUST_PREMIUM_001592
lucaskhan@bluepeak.co,ck_baee8bc6d5,SESSION_COOKIE,cookie,CUST_PREMIUM_001592
lucaskhan@bluepeak.co,ck_720fb26953,SESSION_COOKIE,cookie,CUST_PREMIUM_001592
lucaskhan@bluepeak.co,ck_be43163ffe,SESSION_COOKIE,cookie,CUST_PREMIUM_001592
lucaskhan@bluepeak.co,dev_20e23426a2,AUTHENTICATED_DEVICE,device_id,CUST_PREMIUM_001592
CUST_PREMIUM_001593,alejandroreed@capital-demo.org,PRIMARY_EMAIL,email,CUST_PREMIUM_001593
CUST_PREMIUM_001593,+1 (404) 492-9048,PRIMARY_PHONE,phone,CUST_PREMIUM_001593
CUST_PREMIUM_001593,3286,ISSUED_CARD,card_last4,CUST_PREMIUM_001593
alejandroreed@capital-demo.org,ck_83942dc68e,SESSION_COOKIE,cookie,CUST_PREMIUM_001593
alejandroreed@capital-demo.org,ck_d7a8b61803,SESSION_COOKIE,cookie,CUST_PREMIUM_001593
alejandroreed@capital-demo.org,ck_d2b6742e1e,SESSION_COOKIE,cookie,CUST_PREMIUM_001593
alejandroreed@capital-demo.org,ck_6f50ce33a4,SESSION_COOKIE,cookie,CUST_PREMIUM_001593
